response_id,extra_tasks,start_date,end_date,comput_id,gender,age,education,term_no,field,mindset,intervention,ms_1,ms_2,ms_3,ms_4,cams_1,cams_2,cams_3,cams_4,cams_5,cams_6,cams_7,cams_8,cams_9,cams_10,cams_11,cams_12,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,risc_1,risc_2,risc_3,risc_4,risc_5,risc_6,risc_7,risc_8,risc_9,risc_10,risc_11,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,mc_1,mc_2,mc_3,outro_experiences_1,outro_experiences_2,outro_experiences_3,outro_experiences_4,outro_experiences_5,outro_experiences_6,outro_experiences_7,outro_experiences_8,outro_experiences_9,previous_iq_score,agq_1,agq_2,agq_3,agq_4,agq_5,agq_6,agq_7,agq_8,agq_9,agq_10,agq_11,agq_12,agt_p_1,agt_p_2,agt_p_3,agt_p_4,agt_p_5,agt_p_6,agt_p_7,agt_p_8,agt_p_9,agt_p_10,agt_p_11,agt_p_12,iq_assessed,iq_importance,iq_confid_1,meditation,coffee,alcohol,drug,what1,what2,iq_final,iq_practice,iq_real,iq_warmup,ms_mean,se_mean,cams_mean,sc_mean,risc_mean,grit_mean,agq_sap,agq_sav,agq_oap,agq_oav,agq_tap,agq_tav,agt_p_sap,agt_p_sav,agt_p_oap,agt_p_oav,agt_p_tap,agt_p_tav,out_1,out_2,out_3
R_3n7ZyvNmtvJvivk,0,2019/10/10 17:32:06,2019/10/10 18:49:28,p-422-07,Female,22,Folyamatban lévo egyetemi tanulmányok,5,"Osztatlan tanár (biológia, kémia)",Fixed,Control,2,2,2,1,3,1,2,3,2,2,4,3,4,3,2,3,2,3,2,1,3,3,4,1,2,2,2,3,1,1,1,2,1,1,1,0,0,2,3,2,3,2,1,2,3,2,2,4,3,4,4,2,5,3,2,2,4,2,5,4,3,5,4,3,4,5,5,4,NA,5,6,3,5,7,6,4,6,6,5,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Ez a vizsgálat arról szólt,  hogy megfigyeljék, laboratóriumi körülmények között hogyan teljesítenek az emberek, vagyis jelen esetben a hallgatók. A kutatók célja perdig, hogy majd ezeket az eredményeket összehasonlítsák azokkal az eredményekkel, amiket az emberek otthon,. nyugodtabb körülmények között csinálnak.","Nem kifejezetten. Iléyen tesztekkel gyakran lehet találkozni az interneten, nem éreztem, hogy lenne benne bármi különös, vagy más dolog.",0.5,0,0.8333333333333334,0.75,1.75,0.8888888888888888,2.6666666666666665,2.3333333333333335,2.3636363636363638,3.125,6.5,6,3.5,6,5,4,NA,NA,NA,NA,NA,NA,0.18030018632590267,1.0010983163096379,-0.25684155031865474
R_UyWW9ZNollPSapb,0,2019/10/10 17:33:16,2019/10/10 18:51:05,P-422-11,Male,27,Folyamatban lévo egyetemi tanulmányok,4,osztatlan tanárszak,Fixed,Control,2,2,3,4,2,2,3,4,4,2,2,3,4,4,4,4,2,5,5,1,4,2,4,1,1,5,3,5,3,3,3,3,0,2,2,2,3,4,1,4,4,2,4,2,2,2,4,3,4,3,2,2,1,1,1,4,4,5,5,4,2,4,3,5,2,3,4,5,NA,6,6,3,6,2,6,3,5,5,6,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja, hogy megállapítsa egy korábbi, otthonról kitöltheto IQ teszt validáltságát.",A természettudományos tartalmakat közlo szöveget a szerkesztok unalmasnak vélik. Az abban lévo szakmai hibákra nem figyeltek fel.,0.4166666666666667,0,0.5833333333333334,0.5833333333333334,2.75,2.3333333333333335,3.1666666666666665,3.1666666666666665,2.909090909090909,2.25,3.5,6.5,3,5.5,6,4,NA,NA,NA,NA,NA,NA,0.21737278292895346,0.9294085319729042,0.6643041809323713
R_2tb1YzPNk9LsqBT,0,2019/10/10 17:30:47,2019/10/10 18:52:45,P-422-05,Female,19,Folyamatban lévo egyetemi tanulmányok,0,Pszichológia,Fixed,Control,4,4,5,4,4,2,2,3,4,3,4,2,4,4,3,3,4,4,4,2,3,5,2,2,4,4,3,5,3,3,2,2,3,3,2,2,2,2,3,3,2,2,2,2,3,3,3,3,3,2,2,3,3,2,2,2,4,2,4,2,4,3,5,6,2,5,3,5,NA,7,7,5,7,7,7,5,4,7,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,5,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja volt, hogy az otthon  is kitöltheto intelligencia tesztet laboratóriumi körülmények között is teszteljék, hogy lehessen egy  kontroll csoport, vagy össze tudják hasonlítani a mért eredményeket. Maga a vizsgálat az itelligencia bizonyos aszpektusait mérte különbözo helyzetek után.","A probánál kaptam visszajelzést a teljesítményemrol, az éles kísérlet után azonban nem.",0.5833333333333334,0,0.9166666666666666,0.5833333333333334,4.25,2.4444444444444446,3.1666666666666665,3.5,2.5454545454545454,2.375,5.5,7,5,7,6.5,6.5,NA,NA,NA,NA,NA,NA,0.8367291051875232,-0.514547110469829,0.6669842998251728
R_27rLnoeWcmyVonw,0,2019/10/10 17:31:31,2019/10/10 18:55:24,P-422-23,Female,19,Folyamatban lévo egyetemi tanulmányok,0,Japán,Fixed,Mindfulness,5,4,5,3,3,2,3,2,2,2,3,3,2,3,3,2,2,3,3,3,4,4,2,2,2,4,1,3,3,3,2,2,3,2,2,2,2,2,2,4,3,2,2,3,4,4,2,3,5,3,4,1,5,4,2,1,2,4,4,1,4,1,6,6,1,5,4,3,NA,7,7,4,7,7,6,4,5,6,7,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Különösen fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Mennyire képes az ember a kudarcain uralkodni, illetve a stressz hogy hat a teljesítményre.","Oszintén, nem igazán figyeltem, mennnyire volt különös e vagy sem az IQ teszt, csak elvégeztem úgymond a  rám rótt feladatot.",0.5,0,0.8333333333333334,0.6666666666666666,4.25,2.3333333333333335,2.5,2.75,2.8181818181818183,3.125,6,7,4,6,7,6.5,NA,NA,NA,NA,NA,NA,1.2044197782235075,-1.237645317993243,-0.9862024198833292
R_UFT08tBGP18i17r,0,2019/10/10 17:30:41,2019/10/10 18:56:44,P-422-04,Male,23,Folyamatban lévo egyetemi tanulmányok,8,"angol, földrajz osztatlan tanári",Fixed,Control,4,4,4,4,3,2,4,4,3,3,4,4,3,4,3,2,4,5,4,5,5,4,4,4,5,2,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,4,4,2,3,3,3,2,3,2,1,2,3,4,2,4,1,5,1,5,3,3,5,4,4,NA,6,2,2,2,6,2,3,1,1,7,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Arról, hogy egy már létezo offline IQ teszt online verzióját is elkészítsék hogy ezzel több embert érhessenek el. Ennek a tökéletesítéséhez kellettünk mi, hogy lássák hpgyan teljesítenek fiatal felnottek laboratóriumi körülmények között.","A végére tényleg egyre nehezedett a teszt, néha már kifejezetten nehéz volt megtalálni a mintát és a megoldást, többször nem is sikerült. A teszt a vizuális képességekre alapozott ami részben könnyebbé részben nehezebbé tette foleg a rendkívül összetett mintáknál.",0.5,0,0.75,0.6666666666666666,4,3,3.25,4.166666666666667,3.1818181818181817,2.375,3.5,1.5,2.5,1.5,6.5,2,NA,NA,NA,NA,NA,NA,0.3193050124186658,-1.2154896514252467,-0.21962119360744123
R_2zjRt73y0ZXujZK,0,2019/10/10 17:32:24,2019/10/10 19:00:17,P-422-24,Male,20,Folyamatban lévo egyetemi tanulmányok,0,Keleti nyelvek és kultúrák (koreai),Growth,Mindfulness,6,5,5,5,2,2,3,2,2,2,3,3,3,3,2,2,2,2,3,3,2,3,3,2,2,2,2,3,2,2,2,2,2,2,1,2,2,4,2,2,3,2,2,3,2,3,2,3,5,3,3,3,3,3,2,2,2,1,2,3,4,3,5,5,1,6,5,5,NA,6,6,4,6,6,6,4,6,4,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Egy héten többször,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Szerintem arról szólt ez a vizsgálat, hogy a személyiség tesztek elvégzése után hogyan állok hozzá egy intelligencia teszt elvégzéséhez illetve erdményéhez. Esetleg változik-e közben a véleményem arról, hogy az intelligencia szint fejlesztheto-e vagy sem.","Az egyre nehezedosségre való felhívás miatt az utolsó kérdésekhez már a kérdés megfigyelése elott úgy álltam hozzá, hogy sokkal nehezebb lesz, mint az eddigiek. Ezáltal stresszesebb is voltam, valamint a visszaszámláló órára is jobban figyeltem, ami szintén rontott szerintem a koncentráció képességemen. Így pont azoknál a feladatoknál tudtam kevésbé koncentrálni, ahol a leginkább kellett volna.",0.5833333333333334,0,0.9166666666666666,0.4166666666666667,5.25,1.8888888888888888,2.4166666666666665,2.4166666666666665,2.5454545454545454,3,6,6,4,5,6,6,NA,NA,NA,NA,NA,NA,1.1592334039052095,0.15921189804572955,0.6393475444320276
R_1gTopGbjM5Q9KGo,0,2019/10/10 18:04:58,2019/10/10 19:02:04,P-422-25,Female,26,Folyamatban lévo egyetemi tanulmányok,2,Óvodapedagógia,Growth,Control,4,4,4,4,2,3,1,2,4,1,3,3,2,2,2,1,3,3,4,2,4,4,3,3,3,4,2,2,3,3,3,2,3,2,2,1,2,2,2,4,3,3,4,2,3,2,1,2,3,3,3,3,3,4,2,2,5,1,3,1,3,1,4,5,5,4,4,5,NA,3,4,1,2,4,5,2,4,4,5,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,2,Heti egyszer,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az emberek intellektuális készségének vizsgálata egy laboratórium környezetében és nem az otthoniban.,"Mivel idore kellett dolgozni, ez hajtotta bennem a siettetést és a fokozott konmcentráló készséget.",0.5833333333333334,0,0.6666666666666666,0.3333333333333333,4,2.3333333333333335,2.1666666666666665,3.0833333333333335,2.5454545454545454,2.875,4,4,1.5,4.5,4,3.5,NA,NA,NA,NA,NA,NA,0.20057794887197983,-1.2059415457086027,0.6389190630450899
R_WcllV1jFgbeSUOl,0,2019/10/17 17:19:41,2019/10/17 18:31:11,P-422-24,Female,19,Folyamatban lévo egyetemi tanulmányok,0,Osztatlan tanári angol-történelem,Fixed,Mindfulness,4,5,4,4,2,2,1,1,3,1,1,2,2,3,2,2,2,4,3,1,3,3,4,1,1,3,1,1,2,2,0,1,1,2,1,0,0,2,2,3,4,2,1,1,2,1,2,3,4,3,3,4,2,4,3,2,3,4,3,4,4,3,3,3,4,4,3,4,NA,5,5,4,6,4,4,5,4,5,7,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja az volt, hogy a képek hiányzó részét megtaláljuk, vagy pedig kiegészítsük oket. A kutatók célja az eredményesség vizsgálata volt.",Nem.,0.08333333333333333,0,0.5833333333333334,0.5,4.25,1,1.8333333333333333,2.25,2.090909090909091,3.125,4,5.5,4.5,4.5,6,6,NA,NA,NA,NA,NA,NA,-0.3536014486031308,0.718299157662755,-0.22105356816409436
R_RFcd9F437Z0rVId,0,2019/10/17 17:25:03,2019/10/17 18:33:44,P-422-17,Female,20,Folyamatban lévo egyetemi tanulmányok,1,Gyógypedagógia,Growth,Control,5,4,5,4,3,2,2,2,4,3,3,3,3,3,2,3,2,3,3,2,2,3,3,2,1,3,1,2,2,2,1,2,2,2,1,1,1,2,2,3,4,3,2,3,3,2,3,2,4,3,3,2,3,2,2,2,4,1,2,3,3,3,4,4,3,4,4,4,NA,5,5,3,5,4,4,3,3,4,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A vizsgálat az intelligencia felmérésérol szólt és a kutatók célja az információgyujtés volt.,Váltózó nehézségu feladatok voltak.,0.75,0,0.8333333333333334,0.6666666666666666,4.5,1.5555555555555556,2.75,2.25,2.6363636363636362,2.625,3.5,5,3,4,5,5,NA,NA,NA,NA,NA,NA,0.20830077473690417,0.20613358625925754,-0.2024426615795129
R_3Hz7M8OHx9Fkfvq,0,2019/10/17 17:21:27,2019/10/17 18:35:00,P-422-09,Female,19,Folyamatban lévo egyetemi tanulmányok,0,anglisztika,Growth,Control,6,5,6,5,3,1,4,3,4,3,3,3,3,4,3,3,3,4,3,4,5,5,4,3,3,4,4,5,3,3,2,3,3,2,2,2,2,2,3,3,4,3,3,2,3,3,3,1,3,2,2,1,2,2,1,1,5,2,1,1,6,1,1,2,5,4,3,3,NA,7,7,4,7,7,4,4,7,4,7,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az,hogy mennyire vagyunk képesek logikai feladatokat megoldani rövid idointervallum megadtával,és hogy az ido elteltével mennyire tudunk koncentrálni.",Nem igazán.,0.25,0,0.5833333333333334,0.5833333333333334,5.5,2.4444444444444446,3.0833333333333335,3.9166666666666665,2.727272727272727,1.75,7,7,4,4,7,5.5,NA,NA,NA,NA,NA,NA,-0.927123431259042,-1.237785002655264,-1.096936681527375
R_2cotRA95em8bsE1,0,2019/10/17 17:19:14,2019/10/17 18:37:50,P-422-20,Female,24,Folyamatban lévo egyetemi tanulmányok,10,Angol-olasz tanárszak,Fixed,Control,3,4,3,3,4,2,4,3,4,3,3,3,3,4,3,3,4,3,3,4,4,2,4,3,3,3,2,4,1,3,2,2,2,2,2,2,2,2,2,3,4,4,2,4,3,3,2,2,3,2,2,1,1,1,2,1,4,5,6,3,3,2,5,5,4,4,4,4,NA,7,7,5,7,7,5,4,4,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Valamennyire fontos.,3,Soha,Két csészével.,Egy egységnyit fogyasztottam.,"Igen, használtam.","A vizsgálat célja az volt, hogy megvizsgálják hogyan teljesítünk nem otthoni körülmények között egy intelligencia teszten.","Nem igazán, de a bemelígto feladatok után a ''valódi'' teszet könnyebbnek éreztem.",0.5,0,0.5833333333333334,0.5833333333333334,3.25,2,3.25,3.25,2.8181818181818183,1.625,5.5,6.5,4.5,5,6.5,6.5,NA,NA,NA,NA,NA,NA,0.42997789249282087,0.02939652811629072,-0.17573408619928468
R_2sbB5MZhxdXNJDQ,0,2019/10/17 17:20:21,2019/10/17 18:47:11,P-422-22,Female,27,Folyamatban lévo egyetemi tanulmányok,8,pszichológia,Growth,Mindfulness,3,3,3,3,4,2,4,3,4,4,3,4,4,4,4,3,3,5,4,3,4,4,4,3,4,4,1,4,2,2,2,2,1,2,2,1,2,3,3,3,4,3,1,4,4,3,3,3,2,2,2,3,1,2,2,3,5,2,4,2,5,2,4,5,3,5,4,5,3,7,7,2,7,7,5,2,5,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","a próba feladatok után kapott eredmény mennyire befolyásolja a késobbiekben a teljesítméynt és az IQ-ról alkotott véleményt, illetve mennyire befolyásol az ido, mint stresszforrás, teljesítmény szorongás mennyire nyilvánul meg.","A feladatok nem nehézségi szint szerint jöttek sorban, ugrált a feladatok között",0.5,0,0.75,0.4166666666666667,3,1.7777777777777777,3.5833333333333335,3.5833333333333335,3.090909090909091,2.125,6,7,2,4.5,7,7,NA,NA,NA,NA,NA,NA,0.538914761494381,-0.6158211440471092,0.643327877289475
R_1K70TMOSHy4u72O,0,2019/10/17 17:24:48,2019/10/17 18:57:21,P-402-15,Female,20,Folyamatban lévo egyetemi tanulmányok,2,angol-spanyol osztatlan tanári,Growth,Control,4,3,4,3,2,2,3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,2,3,2,2,3,2,2,2,2,1,1,2,2,1,1,1,2,2,3,3,2,2,3,3,3,3,2,3,3,3,2,4,3,3,3,3,4,3,3,4,3,5,5,2,5,5,4,2,4,6,1,6,5,6,1,5,6,5,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Közepesen fontos.,3,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Szerintem a vizsgálat arról szólt, hogy felmérje nemek, életkor, vagy iskolai végzettség szerint az általános intelligencia ( IQ) szintet. Továbbá azt is vizsgálták, hogy a kávé, az alkohol, és a tudatmódosító szerek milyen hatással vannak az emberek teljesítményére. Felmérték azt is, hogy az idonyomás hatására keletkezo stressz, feszültség milyen hatással van az emberek teljesítményére. Céljuk az volt, hogy mindezek ismeretében a kutatók tudjanak egy reális képet alkotni az emberek IQ szintjérol.","A feladatok egyre nehezebbek lettek, és mivel csak 45 másodperc volt mindegyik feladatra ezért ez egyre nagyobb feszültséget, kapkodást okozott.",0.25,0,0.5833333333333334,0.3333333333333333,3.5,1.4444444444444444,2.1666666666666665,2.4166666666666665,2.5454545454545454,3,5,5.5,1,6,4.5,4,NA,NA,NA,NA,NA,NA,0.9020843872607133,0.1383382338212542,-0.1860326331821903
R_2taP8sTTokR6lP6,0,2019/10/21 17:24:40,2019/10/21 18:21:28,P-402-03,Female,18,Folyamatban lévo egyetemi tanulmányok,0,Pszichológia,Growth,Control,5,5,5,5,3,2,2,2,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,4,4,4,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,2,2,3,1,3,1,2,2,1,1,3,4,2,5,2,5,1,3,6,5,5,4,3,3,5,3,5,5,3,3,3,3,5,5,2,4,4,2,4,2,2,2,2,2,6,6,2,Igen,Fontos.,4,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A teszt célja az volt, hogy megvizsgálják, mennyire torzítja az IQ teszten elért eredményt az adott körülmény.",Nem minden feladtot találtam logikusnak.,0.08333333333333333,0,0.25,0.5,5,2,2.75,3.5,2.8181818181818183,1.75,4,5,3,3,4,3.5,2,5,2,2,5,3,-0.458640710683338,1.6270039583283344,-0.29486533252520886
R_0BMeAe840U7Qq4N,0,2019/10/21 17:24:08,2019/10/21 18:32:04,402-09,Female,21,Folyamatban lévo egyetemi tanulmányok,2,közösségszervezés,Growth,Control,5,4,5,5,2,3,2,3,1,2,2,2,2,3,3,1,3,3,2,2,4,2,3,2,2,2,2,2,2,2,3,2,2,2,1,1,3,2,1,3,3,2,3,2,3,3,3,2,3,4,3,2,2,2,3,2,4,4,3,2,3,3,2,1,4,3,3,5,NA,3,3,1,2,4,2,2,2,2,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Szerintem az, hogy mennyire tudunk koncentrálni.",Nem igazán.,0.3333333333333333,0,0.5833333333333334,0.25,4.75,2,2.1666666666666665,2.4166666666666665,2.4545454545454546,2.625,3,3.5,1.5,2,3,1.5,NA,NA,NA,NA,NA,NA,-0.9779881744330405,-0.2580401442099537,0.5722851066791379
R_eyUBX6yE1qISYGR,0,2019/10/21 17:24:28,2019/10/21 18:34:09,10,Male,23,Folyamatban lévo egyetemi tanulmányok,5,BTK,Growth,Mindfulness,3,2,3,3,4,1,3,3,4,3,2,4,2,3,4,4,4,4,5,1,4,3,5,1,1,3,2,3,3,3,2,3,2,2,2,0,2,3,3,3,1,2,1,4,2,2,4,3,3,2,2,1,3,1,2,1,3,2,5,6,1,6,3,3,3,5,6,5,NA,5,7,6,7,3,7,7,5,7,5,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,5,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatás célja az volt, hogy matematikai feladatok segítségével teszteljék a logikai intelligenciánkat.","Nem mindig értettem ,milyen módszert kell követni a feladatok megoldásában.",0.4166666666666667,0,0.6666666666666666,0.5,2.75,2.111111111111111,3.0833333333333335,3,2.5454545454545454,1.875,4,6.5,6.5,7,5,7,NA,NA,NA,NA,NA,NA,0.2809021852277139,2.409022608011552,0.5731203482793032
R_6Rs6VsajPgVIhzP,0,2019/10/21 17:25:35,2019/10/21 18:35:58,P-402-15,Female,21,Folyamatban lévo egyetemi tanulmányok,2,spanyol-magyar OT,Fixed,Control,5,3,3,4,3,2,3,2,3,3,1,3,3,3,2,2,1,4,4,3,3,2,3,2,2,4,1,1,2,2,1,1,2,1,1,1,1,2,4,3,4,4,2,3,4,3,4,3,3,2,4,2,4,3,1,2,1,3,3,4,3,4,4,4,3,5,5,5,NA,7,6,5,6,6,6,5,5,6,6,6,5,5,6,5,5,5,6,5,6,6,6,6,6,Nem,Fontos.,3,Egy héten többször,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja az volt, hogy megfigyeljék, mennyi ido alatt és milyen minoségben tudják megoldani a feladatokat a résztvevok. Ehhez rá kellett jönni a mintákra, a logikájára az egyes ábráknak.","Furcsa volt, hogy ismeretterjeszto szövegeket kellett hallgatni a kitöltés során.",0.5833333333333334,0,0.5,0.6666666666666666,3.75,1.3333333333333333,2.5,2.5,3.272727272727273,2.625,5.5,6,5,6,6.5,5.5,5.5,6,5,6,5.5,5.5,0.4814221680423563,0.8881181752913055,0.6125839520599667
R_2PuIpOxWob7VAnf,0,2019/10/21 17:24:03,2019/10/21 18:42:02,P-402-05,Female,20,Folyamatban lévo egyetemi tanulmányok,2,Gyógypedagógia,Fixed,Control,6,4,4,4,4,2,4,3,3,3,3,3,2,3,3,4,3,4,4,1,4,2,3,4,4,4,3,4,3,3,2,2,2,2,2,2,2,4,4,4,2,2,4,3,4,2,2,4,2,2,3,2,2,2,3,2,2,3,2,3,2,2,4,4,4,3,3,4,NA,6,6,3,5,6,3,2,2,2,6,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Közepesen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat során a kutatók szerették volna megfigyelni, hogy adott ""laboratóriumi"" körülmények között hogyan teljesítenek az egyes önkéntesek. Ezt egy IQ teszten keresztül próbálták felmérni, melyben a stresszhelyzetet, az IQ szintet és az egyéni teljesítményt kutatták. Azt, hogy hogyan változik egyes személyek válaszadásának minosége a környezet és a nem megszokott körülmények függvényében.","Oszíntén szólva, úgy éreztem mintha a bemelegíto feladatok nehezebbek lettek volna, mint a valós kérdéssor feladatai. Bár lehet, hogy ez csak azon múlott mennyire sikerült összpontosítanom, és odafigyelnem az adott feladatra.",0.75,0,0.8333333333333334,0.5833333333333334,4.5,2.2222222222222223,3.0833333333333335,3.3333333333333335,3.1818181818181817,2.25,4,6,2.5,2.5,6,3.5,NA,NA,NA,NA,NA,NA,-0.15800640709888433,0.12157149169875371,-0.18502076540957002
R_1gu73bVJt6F4IAR,0,2019/10/24 17:24:39,2019/10/24 18:27:43,P-402-02,Female,21,Folyamatban lévo egyetemi tanulmányok,4,Földtudományi,Growth,Mindfulness,4,6,6,5,3,2,2,2,2,3,3,2,2,2,2,3,4,2,2,1,2,2,2,4,4,2,4,4,0,1,1,1,1,0,1,2,0,3,1,2,4,1,2,2,2,2,2,2,3,4,3,2,2,2,1,1,1,4,6,6,1,6,4,2,3,2,2,5,NA,2,2,1,1,1,1,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Megnézni, hogy laboratóriumi környezetben milyen válaszokat adunk..",Nem.,0.4166666666666667,0,0.4166666666666667,0.25,5.25,0.7777777777777778,2.3333333333333335,2.75,2.090909090909091,2.25,1,1.5,1,1,2,1,NA,NA,NA,NA,NA,NA,-0.6912839187230966,2.339006544999245,0.632198330653415
R_3fQa397gQdXF5Zh,0,2019/10/24 17:24:43,2019/10/24 18:30:03,P-402-01,Female,24,Egyetem,4,Japán,Growth,Mindfulness,4,5,4,4,3,1,1,2,3,3,2,2,2,2,2,4,1,3,2,2,3,1,2,1,1,2,1,2,2,1,1,1,3,1,1,0,1,2,1,3,4,2,2,2,3,3,1,1,2,4,1,2,2,1,1,2,3,3,3,2,4,3,4,2,3,4,5,5,NA,4,5,2,4,2,5,2,2,5,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Közepesen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja az, hogy megbizonyosodjanak arról, hogy az emberek intelligencia szintje helyzettol függoen változik.","Ha nem csal a memóriám, számomra ez volt az elso intelligencia teszt, amit ki kellett töltenem, így számomra nem volt benne semmi különös.",0.6666666666666666,0,0.6666666666666666,0.3333333333333333,4.25,1.2222222222222223,2.25,1.75,2.1818181818181817,1.875,2,4.5,2,5,4.5,3,NA,NA,NA,NA,NA,NA,-0.012557316133295943,-0.3187836330393706,0.5946562367146766
R_1Eanhe2ZRi4Kk9m,0,2019/10/24 17:30:54,2019/10/24 18:33:47,P-402-13,Female,24,Folyamatban lévo egyetemi tanulmányok,10,angol-német OTAK,Growth,Control,3,3,3,3,3,2,4,4,3,2,3,4,3,4,3,3,3,4,4,4,3,4,4,2,3,4,4,5,3,3,3,3,3,3,3,3,2,3,4,4,4,3,4,3,4,4,3,4,4,2,3,1,3,3,1,4,4,1,2,5,2,5,1,2,5,3,3,4,NA,5,6,5,6,3,4,3,2,5,5,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja az volt, hogy van-e valamilyen különbség a laborban kitölto személyek, és az otthon, nyugodt körülmények között kitölto emberek eredményei között.",nem,0.5,0,0.5833333333333334,0.3333333333333333,3,2.888888888888889,3.1666666666666665,3.6666666666666665,3.6363636363636362,2.625,2.5,6.5,4,4.5,5,6,NA,NA,NA,NA,NA,NA,-1.0703391019845816,1.6448280454492885,-0.26183391208938656
