response_id,extra_tasks,start_date,end_date,comput_id,gender,age,education,term_no,field,mindset,intervention,ms_1,ms_2,ms_3,ms_4,cams_1,cams_2,cams_3,cams_4,cams_5,cams_6,cams_7,cams_8,cams_9,cams_10,cams_11,cams_12,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,risc_1,risc_2,risc_3,risc_4,risc_5,risc_6,risc_7,risc_8,risc_9,risc_10,risc_11,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,mc_1,mc_2,mc_3,outro_experiences_1,outro_experiences_2,outro_experiences_3,outro_experiences_4,outro_experiences_5,outro_experiences_6,outro_experiences_7,outro_experiences_8,outro_experiences_9,previous_iq_score,agt_p_1,agt_p_2,agt_p_3,agt_p_4,agt_p_5,agt_p_6,agt_p_7,agt_p_8,agt_p_9,agt_p_10,agt_p_11,agt_p_12,iq_assessed,iq_importance,iq_confid_1,meditation,coffee,alcohol,drug,what1,what2
R_1KwF3hZQPSZWYh8,0,2019/10/24 17:29:07,2019/10/24 18:52:53,P-402-15,Female,20,Folyamatban lévo egyetemi tanulmányok,0,Szlavisztika (orosz),Fixed,Mindfulness,3,4,3,5,3,2,4,3,4,3,1,4,1,3,3,4,4,4,5,4,4,3,5,5,4,3,4,2,2,2,2,2,2,2,2,1,2,3,4,4,4,3,3,4,4,3,4,2,4,3,3,3,3,3,3,3,5,1,6,3,4,2,6,6,1,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Két csészével.,Két egységnyit fogyasztottam.,"Nem, nem használtam.","Úgy gondolom, hogy a vizsgálat arról szólt, hogy a kísérletben résztvevoknek lehetoséget nyújtson megismerkedni egy olyan teszttel, ami szembesíti oket a saját képességeikkel és azzal, hogy a magukkal hozott intelligencián lényegében nem lehet változtatni. Viszont a tudást fejleszteni lehet. A teszt elején lévo kérdésekkel pedig tudatták a kutatók, hogy nem az IQ-szint határozza meg azt, hogy egy ember mennyire ""értékes"".","a légzogyakorlat számomra meglepo, de hasznos része volt a tesztnek."
R_1rfFdt8bk7Gszik,0,2019/10/28 17:17:22,2019/10/28 18:30:42,P-402-19,Female,24,Egyetem,2,Kommunikáció és média,Growth,Control,4,4,4,4,3,3,4,3,3,2,1,3,3,3,3,3,3,3,2,1,4,4,4,2,2,3,3,2,3,2,0,2,1,2,3,0,0,4,4,4,3,3,2,3,3,2,3,3,3,4,4,4,2,2,3,3,2,3,4,4,2,5,4,4,3,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,5,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatók célja az volt, hogy megnézzék, hogy otthoni körülmények és laboratóriumi körülmények között elvégezheto-e a teszt ugyanolyan pontosággal.",nem
R_UbjKI2vhbD03RSN,0,2019/10/28 17:18:13,2019/10/28 18:33:36,P-402-03,Male,22,Folyamatban lévo egyetemi tanulmányok,0,pszichológia,Fixed,Control,3,4,4,3,3,3,4,3,3,2,2,4,3,3,3,3,2,4,5,1,4,5,5,4,2,2,4,2,3,3,1,3,0,2,1,0,0,4,4,4,4,3,3,4,4,3,4,4,3,4,4,4,3,2,4,4,2,2,4,5,2,3,4,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,5,Soha,Egy csészével.,Egy egységnyit fogyasztottam.,"Nem, nem használtam.","Az intelligencia mérése laboratóriumi körülmények között. Felmérni, hogy az otthon és az ilyen körülmények között született tesztek, mennyire összehasonlíthatóak.","Ha valaki nem töltött még ki ilyen tesztet élete során nem biztos, hogy teljesen pontosan méri az IQ-ját. Ennél a tesztnél szerintem sokkal többtényezosebb a dolog. Illetve ha ez elott a teszt elott kitöltöttem volna néhány hasonló feladatsort, sot ha utána is olvasok, hogy mire kell ilyenkor figyelni, akkor biztosan sokkal jobb eredményt érek el. 
"
R_31LydbMIlRpvTuJ,0,2019/10/28 17:49:44,2019/10/28 18:37:09,P-402-11,Female,20,Folyamatban lévo egyetemi tanulmányok,2,anglisztika,Fixed,Control,4,3,4,4,2,3,2,4,1,3,3,2,1,3,2,1,5,1,4,4,2,2,3,4,4,2,4,2,1,1,2,2,1,1,1,1,2,2,1,3,3,1,1,2,1,3,1,4,3,1,5,1,4,5,2,1,1,3,3,3,2,5,5,6,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",tesztelni hogy azok akik otthon töltik majd ki a tesztet mennyivel rosszabbul teljesítenek mint azok akik laboratóriumikörülmények között,a próba nehezebb volt mint az éles teszt
R_zYIE864qyb65O9j,0,2019/10/28 17:15:03,2019/10/28 18:38:03,402-04,Female,22,Egyetem,6,társadalmi befogadás tanulmányok MA,Growth,Mindfulness,2,4,1,3,1,3,2,2,3,4,3,2,3,3,2,1,5,4,4,5,4,3,3,4,4,3,5,5,3,3,1,3,1,2,2,2,1,1,2,3,3,2,2,4,2,4,3,1,3,1,1,4,2,4,3,4,4,1,2,1,6,1,6,6,4,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Különösen fontos.,4,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az agyféltekék vizsgálata.,Nem.
R_2aXmwTyuv9Y1fNA,0,2019/10/28 17:21:16,2019/10/28 18:47:51,P-402-06,Male,22,Folyamatban lévo egyetemi tanulmányok,4,Kémia,Growth,Control,3,5,3,3,3,3,3,3,3,2,2,3,3,3,3,3,2,3,4,2,4,2,4,3,2,4,4,2,3,3,0,3,0,3,3,0,0,3,1,2,2,2,1,2,2,4,4,4,3,4,4,5,2,1,3,5,4,3,3,3,4,3,5,5,3,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,6,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A stressz, a kudarc, és annak kihatása a teljesítményre.","Az elso teszt direkt nagyon nehéz volt, hogy kudarc érzetet keltsen bennünik."
R_27yzepX4be0RjAW,0,2019/11/04 17:17:10,2019/11/04 18:29:04,P-402-08,Female,21,Folyamatban lévo egyetemi tanulmányok,4,szlavisztika,Fixed,Control,1,6,1,1,2,4,3,2,3,4,2,3,3,3,2,2,5,5,5,3,3,3,4,4,5,5,5,4,3,3,2,1,1,2,1,2,2,3,4,4,4,4,4,2,4,3,4,2,4,3,1,5,2,3,5,5,5,1,1,2,5,4,3,3,3,4,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Különösen fontos.,5,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A kutatás célja számomra az volt, hogy egyrészt felmérjék mennyire tudják lekötni a résztvevok figyelmét, másrészt felmérni az intelligenciájukat és azt, hogy menniyre vannak összhangban önmagukkal.","Igen. A bemelegíto feladat sokkal könnyebb volt, valamint a teszt nem csak a résztvevok intelligenciájáról, hanem az önértékelésükrol is szólt."
R_3iX4DA0eGXfQ2MH,0,2019/11/04 17:26:51,2019/11/04 18:38:54,402-16,Female,21,Folyamatban lévo egyetemi tanulmányok,4,Osztatlan tanári földrajz-történelem,Fixed,Control,3,4,2,3,4,3,3,2,3,1,3,3,2,4,3,4,4,5,4,2,4,3,5,4,5,4,4,2,3,3,1,2,0,2,1,0,1,1,2,3,1,3,4,2,4,4,3,1,2,3,2,5,2,1,5,5,4,2,3,2,4,1,3,4,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat az IQ szintrol szólt, pontosabban annak mérésérol labor körülmények között. A kísérlet végén a laborban mért eredmények és az otthon elvégzendo tesztek eredményei kerülnek majd összehasonlításra. Az összehasonlítás lényege, hogy nézzék a kutatók, milyen körülmények között képes jobb teljesítményt nyújtani az ember, otthon vagy labor körülmények között képes jobban koncentrálni.","A feladatok egyre nehezebbek voltak, továbbá az ábrák valamilyen nyomtatott dokumentumból lettek kivéve. Nem vagyok róla teljes mértékben meggyozodve, de lehet volt olyan rész, ahol nem létezett helyes válasz."
R_3JDUznREYbyKF3G,0,2019/11/04 17:16:20,2019/11/04 18:39:55,P-402-12,Female,20,Érettségi,0,Keleti nyelvek és kultúrák,Fixed,Control,3,4,3,3,3,1,2,2,3,1,2,2,3,3,4,3,5,3,3,4,1,2,4,5,5,1,5,3,2,1,2,1,2,1,1,3,2,1,2,3,2,2,2,1,2,4,1,1,4,2,3,1,3,4,1,2,3,4,4,4,3,3,6,6,2,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Valamennyire fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A (háttér)környezet befolyásolási képességét próbálják tesztelni az embereken az intelligencia teszt használatával.,Nem igazán.
R_9QydryvaR6OFpM5,0,2019/11/04 17:15:15,2019/11/04 18:47:03,P-402-03,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Rekreációszervezés és egészségfejlesztés,Fixed,Control,1,4,2,4,3,2,4,3,3,1,2,3,3,4,3,4,4,3,4,4,3,2,3,5,4,3,4,4,2,2,2,2,0,1,1,2,2,3,2,4,2,4,2,3,1,4,4,2,2,4,3,5,1,1,5,5,4,2,4,1,5,1,1,2,5,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az volt a cél, hogy megvizsgálják, hogy sierülnek ezek a tesztek idokorláttal a többi résztvevotol elzárva szinte vizsga körülmények között.","Túl fáradt vagyok, hogy ilyesmire figyeljek, igyekeztem az állapotomhoz képest a legjobban odafigyelni arra amit csinálok."
R_2zLR2dmJMrJwTq2,0,2019/11/28 17:19:56,2019/11/28 18:30:56,P-402-12,Male,23,Folyamatban lévo egyetemi tanulmányok,8,Vezetés és szervezés MSc,Fixed,Mindfulness,4,3,4,4,3,3,4,2,3,2,3,3,3,3,3,3,4,4,4,4,3,3,4,3,4,1,3,3,3,2,1,2,0,2,1,1,0,4,2,2,2,4,2,4,2,3,3,2,3,3,2,5,2,2,5,5,4,5,4,4,2,3,1,2,5,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az IQ szintet  tesztelték.,Nem.
R_TkgV4oleq39QpNf,0,2019/11/28 17:33:26,2019/11/28 18:33:33,18,Female,20,Folyamatban lévo egyetemi tanulmányok,2,nemzetközi tanulmányok (angol nyelven),Fixed,Control,3,4,3,4,2,2,3,3,3,3,2,2,2,3,3,2,4,3,3,4,2,2,3,4,4,3,4,4,1,2,2,2,1,0,1,2,1,2,2,3,4,2,3,3,2,2,4,2,4,3,4,2,3,4,1,2,5,2,3,2,4,3,4,5,3,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Kipróbálni az online tesztet laboratóriumi körülmények között, mielott elérheto lesz mindenkinek. Megnézni mennyire ad pontos választ a teszt random embereknél.",Nem.
R_25z36nWRCLwPtIr,0,2019/11/28 17:19:15,2019/11/28 18:35:42,P-402-19,Female,21,Egyetem,7,OROSZ,Fixed,Control,1,6,1,1,4,3,4,2,2,4,2,2,2,3,4,2,4,2,3,5,3,5,3,4,3,5,2,2,3,3,0,3,0,2,2,2,0,1,2,4,4,3,2,4,4,4,4,3,4,3,2,4,2,3,3,3,2,4,1,3,3,5,6,4,3,6,6,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Különösen fontos.,6,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",IQ teszt felmerese csendes kornyezetben.,nem
R_1FKhbK5UV0qFc2N,0,2019/11/28 17:28:46,2019/11/28 18:40:26,P-402-03,Female,22,Folyamatban lévo egyetemi tanulmányok,4,informatikus könyvtáros,Fixed,Mindfulness,4,3,4,5,3,2,3,4,4,3,1,3,3,4,3,3,5,4,3,5,2,2,4,4,4,2,4,3,1,2,3,2,2,1,2,3,3,3,2,3,4,2,2,2,3,1,2,4,3,3,4,3,4,4,5,3,4,1,4,3,4,2,4,5,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat leginkább az odafigyelésrol, koncentrációról szólt , illetve arról, hogy mennyire vagyunk biztosak saját magunkban. A kutatók célja ezzel az volt, hogy felmérjék mennyire tudnak koncentrálni a kittöltok és hogyan értékelik saját magukat az emberek.",Az utolsó feleletválasztós tesztnél több állítás is ismétlodött.
R_9SRppAjlghxDtId,0,2019/11/28 17:24:08,2019/11/28 18:46:45,6,Female,20,Folyamatban lévo egyetemi tanulmányok,0,pszichológia BA,Growth,Mindfulness,5,2,5,5,4,3,3,3,4,1,1,4,4,4,3,3,2,4,5,2,4,3,4,2,3,5,3,1,3,3,0,3,0,2,2,0,0,3,3,4,2,3,1,2,3,3,4,3,2,4,2,5,2,2,3,5,4,2,5,4,2,4,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,5,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A leheto legpontosabban meghatározhassák az IQ pontszámot (a meditációval is ezt próbálták segíteni, bár roppant idegesíto volt, hogy a no megállás nélkül beleszólt a már adott feladatba is, ezze folyamatosan kizökkentett).","Furcsa volt, hogy a bemelegíto feladatok után adtak visszajelzést. Ezzel beleszóltak a késobbi eredménybe, mindegy, hogy ezzel javítva vagy rombolva azt."
R_31RFl2L4icOG3Bm,0,2019/11/28 17:20:01,2019/11/28 18:52:21,P-402-14,Female,23,Folyamatban lévo egyetemi tanulmányok,0,pszichológia,Fixed,Control,2,5,2,3,3,3,2,3,3,2,2,4,3,3,3,3,3,4,4,5,4,4,4,2,3,2,5,2,2,2,1,2,0,2,2,1,1,3,3,3,2,1,2,1,2,3,2,1,3,3,2,4,3,2,3,4,1,4,6,2,4,2,6,5,2,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Közepesen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat során az általános intelligencia szintjének felmérése volt a cél, melyet különbözo mintázatok segítségével vizsgáltak. Azt vizsgálta a teszt, hogy mennyire sikerül megtalálniuk a résztvevoknek a mintákban lévo logikát, összefüggéseket és ezáltal mennyire képesek sok lehetséges alternatíva közül kiválasztani a helyes választ.","Számomra kisség váratlan volt, hogy a két rész között meg kellett hallgatni egy egészséges életmódról szóló szöveget."
R_p43hWm0DCHxS1i1,0,2019/12/02 17:22:21,2019/12/02 18:31:48,P-402-03,Female,23,Folyamatban lévo egyetemi tanulmányok,2,Anglisztika-Alkalmazott Nyelvészet,Fixed,Mindfulness,1,5,1,1,4,3,1,4,2,2,2,2,1,4,4,4,5,4,1,1,1,2,1,4,4,1,5,5,3,2,1,3,0,2,2,1,2,1,2,4,4,3,3,4,4,3,4,1,2,4,1,5,2,1,5,5,3,4,1,2,3,3,1,1,5,1,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,5,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja az volt, hogy kiderítsék, hogy ha negatív krtikát kap az ember az intelligenciájára, az hogyan hat az érzelmeire, tehát szerintem csak arra kellett az ""eredmény"", hogy az ember kicsit stresszes legyen és lássák a kutatók az érzelmeit.","Az eredmény átlag alatti lett, ami nem feltétlen igaz, mivel ennyire kis mennyiségu kérdésbol nem lehet ezt kideríteni."
R_3JaefItkCkpPixC,0,2019/12/02 17:25:25,2019/12/02 18:38:29,P-402-09,Female,19,Folyamatban lévo egyetemi tanulmányok,0,KÖZÖSSÉGSZERVEZÉS,Growth,Mindfulness,3,4,3,3,4,3,2,2,3,2,1,4,4,3,4,4,3,5,4,4,2,4,5,3,4,2,3,1,3,3,0,3,0,3,2,1,0,3,3,3,2,4,4,2,4,3,3,4,4,5,3,4,2,4,4,4,5,2,2,5,2,3,5,2,2,4,4,3,NA,7,6,4,6,5,4,4,5,4,5,6,6,Nem,Fontos.,4,Soha,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Az volt a célja, hogy felmérjék, hogy egy lenyugodott állapot után jobb lesz e a teljesítmény. Változnak e az eredmények. A gondolatok mennyire szabályozzák az intelligenciát.",Nem.
R_1lblhMuMDTbn7rE,0,2019/12/02 17:24:11,2019/12/02 18:39:48,402-05,Female,20,Folyamatban lévo egyetemi tanulmányok,2,Közösségszervezés,Fixed,Mindfulness,2,5,2,3,3,3,3,2,3,2,2,3,3,3,4,2,5,4,3,2,5,3,4,4,3,5,4,3,2,2,1,2,1,2,1,2,1,3,4,3,3,4,2,4,4,3,2,3,4,4,3,3,2,3,4,4,6,2,6,2,4,4,1,2,5,1,1,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Különösen fontos.,4,Havonta,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az intelligenciáról szólt és hogy a kutatás résztvevoi milyen különbségekkel válaszolnak ha otthon vagy ha laboratóriumban töltik ezt ki.,Nem igazán.
R_2AR1kAdm7Ix7TqA,0,2019/12/05 17:22:26,2019/12/05 18:33:02,P-402-08,Female,19,Folyamatban lévo egyetemi tanulmányok,1,Tanító,Fixed,Mindfulness,4,2,3,4,3,2,1,2,2,3,3,2,2,2,2,2,4,3,2,5,2,3,2,5,5,2,3,3,2,2,2,1,0,2,2,3,2,1,3,3,2,3,2,3,4,3,2,1,5,2,4,3,4,4,3,3,2,4,4,4,3,2,5,6,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",A logikai gondolkodást és az összefüggést vizsgálta,nem
R_23d7IfZZ83UVlja,0,2019/12/09 17:24:09,2019/12/09 18:23:19,P-402-14,Female,21,Folyamatban lévo egyetemi tanulmányok,1,Óvodapedagógus,Fixed,Control,3,5,2,3,4,2,2,2,3,2,1,4,3,3,3,3,3,4,2,3,2,4,3,4,2,4,3,4,3,3,1,2,1,3,3,1,0,2,3,2,3,3,2,3,1,2,3,3,3,2,3,5,4,3,5,5,5,5,2,4,2,2,5,5,2,6,3,4,NA,4,3,4,5,3,2,5,2,4,3,5,3,Nem,Közepesen fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A cél az intelligencia mérése volt feladatok alapján, amelyek fokozott figyelmet igényeltek.",Nem.
R_2Yy6rh2p5wPJBOI,0,2019/12/09 17:22:34,2019/12/09 18:26:47,P-402-06,Female,21,Folyamatban lévo egyetemi tanulmányok,2,Programtervezo Informatikus,Growth,Mindfulness,2,5,2,2,2,2,3,2,1,3,3,2,2,3,3,2,4,4,5,3,5,5,4,4,4,5,2,2,3,3,1,3,0,2,2,1,1,2,3,3,4,3,4,3,4,4,4,4,3,4,5,4,5,5,2,5,2,2,2,3,2,6,1,1,6,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,5,Havonta,Egy csészével.,Egy egységnyit fogyasztottam.,"Nem, nem használtam.",IQ vizsgálatról,Nem
R_3kzzj6kd6dC1aCm,0,2019/12/09 17:24:55,2019/12/09 18:32:01,19,Female,23,Folyamatban lévo egyetemi tanulmányok,6,tanító,Fixed,Control,4,5,6,2,2,4,2,2,2,4,3,3,3,3,3,2,4,4,4,5,4,2,4,5,5,5,5,3,2,1,1,2,1,1,1,2,0,2,3,4,1,2,2,4,3,2,2,2,3,3,4,3,3,4,3,2,6,2,2,5,2,5,3,6,2,6,6,5,NA,5,4,5,5,5,5,4,5,5,5,5,5,Nem,Különösen fontos.,4,Soha,Semennyit.,Egy egységnyit fogyasztottam.,"Nem, nem használtam.",Online tesztek kitöltése nyugodt körülmények között,Hasonlított a Menza tesztre.
R_BG51Kfk1jlvlux3,0,2019/12/09 17:24:04,2019/12/09 18:37:32,P-402-13,Male,21,Folyamatban lévo egyetemi tanulmányok,4,programtervezo informatikus,Growth,Mindfulness,2,5,2,3,2,3,2,2,4,3,3,4,2,3,2,1,5,3,4,4,5,4,3,3,4,1,4,4,2,3,2,2,2,2,2,3,2,4,2,3,1,3,2,3,2,4,2,1,4,3,4,3,4,5,2,3,4,2,2,1,4,2,3,3,4,4,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Közepesen fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Egyrészrol az intelligenciával kapcsolatos tudás felmérése, másrészrol pedig egy IQ teszttel az igazolása (a kitölto számára), hogy vagy változhat valaki intelligenciája vagy az IQ tesztek pontatlanok.",Nem igazán.
R_3oGyi1we1UtxdUk,0,2019/12/09 17:24:00,2019/12/09 18:42:48,p-402-12,Male,21,Folyamatban lévo egyetemi tanulmányok,1,PTI,Growth,Control,2,5,2,2,3,3,4,4,4,3,2,3,4,4,4,2,1,4,5,2,4,5,3,2,3,1,4,2,3,3,0,2,1,2,2,0,0,3,3,2,4,4,3,3,3,2,3,3,4,4,3,2,3,2,3,3,5,2,1,2,4,2,1,4,3,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Gondolom vizsgálták, hogy a hangfelvétel után, és  annak tudatában, hogy élesben megy mennyivel javul a teljesítményünk.","A bemelegítokérdések nehezebbek voltak, mert nem volt közöttük ami rávezetne, hogy mit is kéne csinálni."
R_r8QqbzblYxQ8z1T,0,2019/12/09 17:23:09,2019/12/09 18:44:19,P-402-09,Male,23,Folyamatban lévo egyetemi tanulmányok,4,Néderlandisztika BA,Fixed,Control,5,2,5,5,3,3,3,4,4,3,2,4,3,4,4,4,2,5,5,1,5,5,4,2,3,3,5,1,3,3,1,3,2,2,1,1,1,4,3,3,3,2,3,3,3,3,3,4,3,4,2,3,2,2,2,2,6,2,6,1,4,1,5,6,1,5,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Egy új típusú intelligenciateszt tesztelése. Annak összevetése, hogy az eredmények eltéroek-e abban az esetben, ha valaki nem ellenorzött laboratóriumi körülmények között tölti ki a tesztet, hanem mondjuk otthon.",Nem
R_ZfdPlJuRYRWFic9,0,2020/02/17 17:55:12,2020/02/17 19:01:45,P-402-02,Female,19,Folyamatban lévo egyetemi tanulmányok,1,ELTE Gyógypedagógia szak,Growth,Mindfulness,1,6,1,4,4,4,4,3,4,2,2,3,4,4,4,4,2,5,5,5,5,5,2,5,5,3,4,1,3,3,1,3,0,3,3,0,1,1,4,3,4,2,4,4,4,4,4,2,4,3,3,5,3,3,5,5,5,5,1,5,1,5,6,6,1,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,4,Heti egyszer,Két csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Különbözo ábrák segítségével kellett a helyes megfejtést kiválasztani a különbözo logikai feladatokban. A kutatók célja a résztvevok szemfülességének és logikus gondolkodásának tesztelése volt.,"Azt, hogy egyhangú volt. Nagyobb változatosságra számítottam."
R_2albxuxvNi4VvFz,0,2020/02/17 17:54:22,2020/02/17 19:08:20,P-402-01,Male,23,Folyamatban lévo egyetemi tanulmányok,5,Biológia,Fixed,Control,2,5,2,2,3,4,2,2,4,3,2,3,3,3,3,2,4,4,5,4,4,5,3,2,5,5,3,3,3,3,1,3,0,2,2,2,1,3,3,4,3,3,2,4,4,3,3,3,4,2,3,4,5,4,4,4,6,1,1,1,5,1,5,5,3,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Különösen fontos.,4,Soha,Egy csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Az intelligenciaszint teszt fejlesztése az alanyok által megadott adatok tükrében.,Nem tartom valid intelligenciatesztnek az IQ teszteket.
R_2z6GckeSXeYs3ng,0,2020/02/17 17:55:00,2020/02/17 19:08:58,402-09,Female,24,Folyamatban lévo egyetemi tanulmányok,9,Biológia kémia tanárszakos,Fixed,Control,3,4,3,3,2,3,2,1,4,3,2,3,2,2,3,2,4,2,2,2,4,2,4,4,4,2,4,4,3,2,2,2,2,1,1,2,3,1,2,3,2,2,2,2,3,2,2,1,3,2,3,4,2,2,4,4,2,1,6,4,2,4,5,6,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Különösen fontos.,3,Soha,Három csészével.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","Arról szólt a vizsgálat, hogy egy meglévo offline IQ tesztet online formában is kipróbálják és különbözo helyzetekben, hogy aztán egy olyan típusát fejlesszék ki, amely otthoni körülmények között is jól méri az intelligenciát.","Különös dolgot nem, bár érdekes volt számomra, hogy csak ábrákkal kellett dolgozni."
R_OImFuoUqyvCVU1r,0,2020/02/20 18:03:37,2020/02/20 18:47:33,P-402-06,Female,21,Folyamatban lévo egyetemi tanulmányok,3,BGGYK,Fixed,Mindfulness,3,4,3,3,3,3,3,2,4,2,2,4,2,3,3,3,4,3,3,4,2,3,4,4,4,3,5,5,2,2,1,2,1,2,2,2,2,2,2,3,4,2,2,3,3,3,3,2,4,3,3,5,3,2,3,5,5,3,4,4,3,4,1,1,6,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Igen,Fontos.,4,Havonta,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.","A vizsgálat célja az volt, hogy megfigyelje mennyire befolyásolja a résztvevok teljesítményét az, ahogy a saját IQ szintjükhöz, intelligenciájukhoz viszonyulnak.",Az idokorlát a feladatoknál fokozza a stresszt.
R_2qCnnntsgYDmSOM,0,2020/02/24 17:42:09,2020/02/24 18:45:18,P-402-15,Female,22,Folyamatban lévo egyetemi tanulmányok,1,"Keleti nyelvek és kultúrák, kínai szakirány",Fixed,Mindfulness,3,4,3,3,3,4,3,2,3,2,1,3,2,3,3,3,4,4,4,4,3,4,4,4,4,3,4,3,2,2,1,2,1,2,2,2,1,2,3,3,2,3,3,4,3,4,4,2,3,4,2,5,2,1,5,5,1,4,3,5,5,5,2,3,2,6,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nem,Fontos.,3,Soha,Semennyit.,Egyáltalán nem fogyasztottam.,"Nem, nem használtam.",Milyen gyorsan találom el a helyes választ.,Nagyon vizuális képességeket néz.
